Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_time,mean_N_queue_green,mean_service_green_time,mean_response_green_time,mean_N_centre_green,green_rho
529,0.0,0.0,1.4433886205843278,1.4433886205843278,0.01174185187380108,0.00587092593690054,15.643688376134207,0.0713898477482315,52.748007355976654,68.39169573211086,0.31210496068225196,0.24071511293402045,40.643995875037405,0.08467499140632792,142.85014127024246,183.49413714527986,0.3822794523859997,0.29760446097967175,0.0,0.0,247.5101311700208,247.5101311700208,0.22099118854466143,0.22099118854466143
530,0.0,0.0,1.383702063821565,1.383702063821565,0.0126290267729746,0.0063145133864873,18.67936124015161,0.0963617841753853,49.488955362935144,68.16831660308675,0.35166195073020945,0.2553001665548242,61.083977165943914,0.14543804087129503,140.59597750653825,201.67995467248215,0.48019036826781464,0.3347523273965196,3.8704802431003977,0.0023038572875597606,166.29106955304988,170.1615497961503,0.10128663678342278,0.09898277949586302
531,0.0,0.0,1.477870799505228,1.477870799505228,0.014514802495140632,0.007257401247570316,9.061708119829396,0.05034282288794109,43.88012387369564,52.94183199352504,0.29412128885291683,0.24377846596497577,44.515861025644455,0.13248768162394184,95.4919003670097,140.00776139265417,0.416689766049566,0.2842020844256241,0.0,0.0,126.27159431522195,126.27159431522195,0.11274249492430531,0.11274249492430531
532,0.0,0.0,1.5099253111310278,1.5099253111310278,0.01318188763685818,0.00659094381842909,22.242319440121445,0.10591580685772116,58.1026516407566,80.34497108087804,0.38259510038513356,0.2766792935274124,49.630489437108615,0.11324417232673593,76.00848679656178,125.63897623367039,0.28667623545381143,0.1734320631270755,0.0,0.0,114.60731526910268,114.60731526910268,0.09095818672151007,0.09095818672151007
533,0.0,0.0,1.8904488560562582,1.8904488560562582,0.015378651408394164,0.007689325704197082,18.114194855574027,0.06649059619605546,60.203709741256645,78.31790459683067,0.2874764355240808,0.22098583932802537,30.655327883034477,0.0699476727489874,96.93141004997024,127.58673793300471,0.2911205329820544,0.221172860233067,0.0,0.0,120.68134010467043,120.68134010467043,0.15564061719848368,0.15564061719848368
534,0.0,0.0,1.2283605870443322,1.2283605870443322,0.01194239459626434,0.00597119729813217,18.832620498476228,0.09154746075648165,57.33346880595237,76.1660893044286,0.37025182300763904,0.27870436225115736,39.52557407884303,0.11371444923476665,104.53695634491305,144.06253042375607,0.4144656133223142,0.3007511640875475,1.5025067523672326,0.0016396403051626546,145.68392654872207,147.1864333010893,0.1606201157055538,0.15898047540039115
535,0.0,0.0,1.3778002726269618,1.3778002726269618,0.011208295868592347,0.005604147934296174,15.131091734051049,0.057041814076779745,63.92452862112096,79.05562035517201,0.298027140227831,0.24098532615105125,27.84807911141103,0.07183036278736972,69.62990161463293,97.47798072604397,0.25143129949178006,0.17960093670441035,1.8795598426652511,0.0020511069711624764,161.69714348480488,163.57670332747014,0.17850632307561226,0.17645521610444978
536,0.0,0.0,1.4140495926778702,1.4140495926778702,0.011362898512590027,0.005681449256295014,9.981746179260027,0.03861985128880368,74.13172271901676,84.11346889827679,0.3254390165707138,0.2868191652819101,29.662180645414598,0.0676815629806087,95.55357211274745,125.21575275816204,0.2857105469680285,0.21802898398741977,0.0,0.0,245.46714643749658,245.46714643749658,0.2678708939298078,0.2678708939298078
537,0.0,0.0,1.3016078101105402,1.3016078101105402,0.010975859509860705,0.0054879297549303525,19.688172606985123,0.08594043598287157,52.10131767108562,71.78949027807074,0.31336682264237226,0.2274263866595007,28.376566935677715,0.05348757656526554,83.77912073035209,112.1556876660298,0.21140457000541332,0.1579169934401478,19.138901138156523,0.022784406116853003,156.3394228199124,175.4783239580689,0.20890276661674867,0.1861183604998957
538,0.0,0.0,1.551675909966561,1.551675909966561,0.01523967411574301,0.007619837057871505,15.443390888734541,0.07353995661302162,72.61539346768447,88.05878435641903,0.41932754455437626,0.3457875879413546,48.9775871948748,0.15062551617471417,68.34601890153417,117.32360609640898,0.3608166457330038,0.2101911295582896,0.0,0.0,208.32431057245472,208.32431057245472,0.06200128290846867,0.06200128290846867
539,0.0,0.0,1.7721879092933932,1.7721879092933932,0.013889171114501792,0.006944585557250896,24.969972859414987,0.11642745281671671,59.676853835756376,84.64682669517137,0.3946826244715332,0.27825517165481645,29.5326817439813,0.046877272609494126,134.7280191287296,164.2607008727109,0.2607312712265253,0.21385399861703114,0.0,0.0,269.5504281136658,269.5504281136658,0.10696445560066103,0.10696445560066103
540,0.0,0.0,1.741765861175524,1.741765861175524,0.014514715509796033,0.007257357754898016,14.892125099478077,0.06500530797391224,58.96483187506929,73.85695697454736,0.3223914788571512,0.25738617088323895,22.484259314499912,0.04907278818640854,70.93168034423773,93.41593965873766,0.2038839952869274,0.15481120710051885,0.8662949055631088,0.001031303459003701,134.03707018223176,134.90336508779487,0.16059924415213672,0.15956794069313304
541,0.0,0.0,1.4946734636667534,1.4946734636667534,0.012010768904464984,0.006005384452232492,5.64646219332651,0.020726101304869134,62.80416504898509,68.45062724231161,0.251257262694993,0.23053116139012383,15.2892464291278,0.040953338649449465,112.24498878783163,127.53423521695943,0.34160955861685566,0.30065621996740616,5.206173780028924,0.004648369446454396,85.47412020908428,90.6802939891132,0.08096454820456536,0.07631617875811096
542,0.0,0.0,1.7319440654317606,1.7319440654317606,0.016666525232825476,0.008333262616412738,30.644753669111054,0.1732887856289018,73.23597076088065,103.8807244299917,0.5874207631457864,0.41413197751688463,68.90295256961653,0.15038342822733766,95.56406478343693,164.46701735305348,0.3589557918419818,0.2085723636146441,3.839984895647831,0.003047607060037961,198.29099832737123,202.13098322301906,0.16042141525636433,0.15737380819632638
543,0.0,0.0,1.5307824555526313,1.5307824555526313,0.013515837157161129,0.0067579185785805644,14.662603852544942,0.06691267631121699,62.90461482594697,77.56721867849191,0.3539773868264512,0.2870647105152342,22.253185805546288,0.05077611840551237,53.00749392964616,75.26067973519244,0.17172575733228435,0.12094963892677199,6.941689662859517,0.008263916265308948,191.91419685604242,198.85588651890194,0.23673319823678804,0.2284692819714791
544,0.0,0.0,1.1860296916515278,1.1860296916515278,0.010942535845594454,0.005471267922797227,21.525378506752787,0.09823089397922899,83.65451791121288,105.17989641796567,0.47998762254230365,0.38175672856307463,44.424935518600975,0.10136642033014112,89.29808240948978,133.72301792809077,0.30512196551052456,0.2037555451803834,6.839238998144083,0.006784959323555638,95.35153190337194,102.19077090151602,0.10137973303721827,0.09459477371366264
545,0.0,0.0,1.6321878798150087,1.6321878798150087,0.013115795462799177,0.0065578977313995885,22.520316583811024,0.07819554369378828,66.60491286769158,89.12522945150259,0.30946260226216177,0.23126705856837354,33.90681018394123,0.09082181299269973,99.52886451715587,133.4356747010971,0.3574169858065101,0.26659517281381034,10.623478442844089,0.008431332097495308,165.39982641868232,176.0233048615264,0.13970103560438604,0.13126970350689074
546,0.0,0.0,1.3808585551320023,1.3808585551320023,0.010822204945975017,0.005411102472987509,23.286936164970445,0.10857996029301696,67.31316290249325,90.6000990674637,0.4224409381121819,0.31386097781916494,28.895961803070918,0.05733325754577563,75.27994694059117,104.1759087436621,0.20669823163425022,0.14936497408847454,0.0,0.0,191.45718313492645,191.45718313492645,0.07597507267258986,0.07597507267258986
547,0.0,0.0,1.5835931608665803,1.5835931608665803,0.015081839627300765,0.007540919813650382,6.902531542710488,0.028075773139993054,72.34035417596101,79.2428857186715,0.32231729310173923,0.2942415199617462,40.696879523280394,0.12112166524785832,72.74088712284451,113.43776664612491,0.3376124007325146,0.2164907354846563,0.0,0.0,165.14572182121148,165.14572182121148,0.16383504148929712,0.16383504148929712
548,0.0,0.0,1.4801859095703105,1.4801859095703105,0.012481726419987738,0.006240863209993869,23.79497788731115,0.11330941851100547,53.08586903092456,76.88084691823572,0.3660992710392177,0.25278985252821223,34.285836111162595,0.0748301978616644,86.39319487691193,120.67903098807452,0.26338677398190874,0.1885565761202443,19.20415603250776,0.009525871047870914,121.53193660715587,140.73609263966367,0.06980956976173791,0.060283698713867004
549,0.0,0.0,1.5004200455890382,1.5004200455890382,0.013843161134898864,0.006921580567449432,5.885597926960306,0.022771658645977372,55.236192524299256,61.121790451259564,0.2364831178173733,0.21371145917139592,44.15520488000952,0.14017525358733182,96.42198841826061,140.57719329827015,0.44627680412149245,0.30610155053416066,0.35236876736121303,0.0004894010657794626,165.94192818258904,166.29429694995025,0.23096430131937537,0.2304749002535959
550,0.0,0.0,1.1789075266257376,1.1789075266257376,0.010525960059158372,0.005262980029579186,14.291825747931755,0.07230983265322614,58.686006556228755,72.97783230416051,0.3692330801103359,0.2969232474571098,32.14708558873923,0.08610826496983723,112.32431266670544,144.47139825544465,0.3869769596127982,0.300868694642961,3.45566327009783,0.0027425898969030394,75.93686777065244,79.39253104075027,0.06300994527043673,0.060267355373533685
551,0.0,0.0,1.3740656557087947,1.3740656557087947,0.013358971652724393,0.006679485826362196,12.269907338921373,0.057210877473145294,63.56458366536159,75.83449100428295,0.3535933608334622,0.2963824833603169,52.23376412835165,0.13991186820094192,81.71782327607578,133.9515874044274,0.35879889483328775,0.21888702663234583,1.800244358899038,0.002500339387359775,224.69013703158268,226.4903813904817,0.31456997415344684,0.31206963476608707
552,0.0,0.0,1.5343017462988042,1.5343017462988042,0.011415935612342292,0.005707967806171146,14.989514036656452,0.056508088630252494,65.41140963811846,80.4009236747749,0.30309872020252443,0.24659063157227196,73.956051109064,0.1100536474837262,97.79422429478622,171.7502754038502,0.25558076697001525,0.14552711948628902,44.98834710165256,0.05802068574617889,256.5792518699231,301.56759897157565,0.38892646692762733,0.3309057811814484
553,0.0,0.0,1.5662023968173964,1.5662023968173964,0.012430177752519018,0.006215088876259509,10.279709145496716,0.0418123090243418,56.47991109597787,66.75962024147458,0.27154210614091845,0.22972979711657665,51.86396421656654,0.102904690905886,82.45995180448308,134.32391602104963,0.2665157063909715,0.16361101548508547,0.0,0.0,120.62680690311667,120.62680690311667,0.08376861590494214,0.08376861590494214
554,0.0,0.0,1.5619357837951506,1.5619357837951506,0.010846776276355212,0.005423388138177606,3.22477001330621,0.010877200441707454,70.71002534522611,73.93479535853233,0.24938323831250983,0.23850603787080235,34.204176908843436,0.08483178796836169,79.58365451433991,113.78783142318335,0.28221188349003806,0.19738009552167635,0.0,0.0,171.414843721558,171.414843721558,0.08502720422696329,0.08502720422696329
555,0.0,0.0,1.4068808678483296,1.4068808678483296,0.013678008437414315,0.0068390042187071575,33.21443888487974,0.17134432758072884,70.11695390547631,103.33139279035605,0.5330587723312019,0.36171444475047304,56.952557673388064,0.15820154909274461,88.40744809469321,145.36000576808127,0.40377779380022577,0.24557624470748113,7.76402820496719,0.006161927146799357,148.34552616233455,156.10955436730174,0.12389647172008075,0.11773454457328139
556,0.0,0.0,1.429540154562008,1.429540154562008,0.010352820563792319,0.005176410281896159,6.645685077924434,0.023734589564015838,59.40639886190377,66.0520839398282,0.23590029978510074,0.21216571022108488,16.71115946743082,0.03978847492245434,111.53095998428934,128.24211945172019,0.3053383796469528,0.26554990472449846,48.15628110169291,0.033441861876175635,211.01675204758476,259.1730331492776,0.1799812730203317,0.14653941114415608
557,0.0,0.0,1.3618894510489574,1.3618894510489574,0.012024619161047342,0.006012309580523671,5.106195520565508,0.021782381684952067,69.02404681220789,74.13024233277339,0.31623020042750555,0.2944478187425535,42.511110838406914,0.12230379110255957,93.3555758686995,135.86668670710642,0.39088630104227046,0.2685825099397109,13.238587783133653,0.010506815700899725,64.61172371075003,77.85031149388367,0.061785961503082285,0.05127914580218256
558,0.0,0.0,1.4313661922992014,1.4313661922992014,0.013632058974278109,0.006816029487139054,16.00357192826409,0.08097045320847904,65.50046972768672,81.50404165595081,0.41237163933070353,0.3314011861222245,66.16159372415802,0.13127300342094847,98.88335476012406,165.0449484842821,0.3274701358815121,0.1961971324605636,61.36329462372593,0.07305154121872134,255.9867638639827,317.3500584877086,0.3777976886758436,0.30474614745712225
559,0.0,0.0,1.5983422624701211,1.5983422624701211,0.01633226716611334,0.00816613358305667,24.428529297497132,0.1260201908204217,67.40857219539026,91.8371014928874,0.47376282516172075,0.347742634341299,47.605559302634305,0.15112875969090256,104.35202366148704,151.95758296412134,0.4824050252829249,0.33127626559202233,0.0,0.0,88.23127166231832,88.23127166231832,0.061271716432165495,0.061271716432165495
560,0.0,0.0,1.624173473580435,1.624173473580435,0.01579057543758756,0.00789528771879378,49.178634363955354,0.243941638710096,73.43848532514954,122.6171196891049,0.6082198397277029,0.3642782010176069,87.78455538178382,0.20901084614710433,117.87767146470624,205.66222684649006,0.4896719686821192,0.28066112253501485,0.0,0.0,216.16586181758063,216.16586181758063,0.15011518181776431,0.15011518181776431
561,0.0,0.0,1.410277632733167,1.410277632733167,0.013011490063907194,0.006505745031953597,4.839277000004369,0.024964524206371748,66.04121060944091,70.88048760944527,0.36565330909634464,0.3406887848899729,23.384071933900703,0.05335651334124168,68.19307005640749,91.5771419903082,0.20895578033502862,0.15559926699378693,2.216610293878716,0.0017592145189513622,110.560300547104,112.77691084098272,0.08950548479443073,0.08774627027547938
562,0.0,0.0,1.531213854233185,1.531213854233185,0.011696772497614609,0.005848386248807304,12.624123850932452,0.04759094308883265,64.56325451100538,77.18737836193785,0.2909841644596863,0.24339322137085365,43.16356229332568,0.11133458528040355,80.85119298885412,124.01475528217982,0.3198793291008606,0.20854474382045707,0.0,0.0,53.306064054382915,53.306064054382915,0.04759470004855617,0.04759470004855617
563,0.0,0.0,1.3905824860983391,1.3905824860983391,0.011588187384152826,0.005794093692076413,8.232579086455306,0.033485688744510675,54.17544254567937,62.40802163213468,0.25384215147991285,0.2203564627354022,17.260242916634034,0.0445204678405243,86.4217419692655,103.68198488589952,0.2674336911739472,0.2229132233334229,0.0,0.0,217.37093351749058,217.37093351749058,0.1940811906406166,0.1940811906406166
564,0.0,0.0,1.6586759403352924,1.6586759403352924,0.013822299502794105,0.006911149751397052,23.92878977601934,0.09970329073341393,76.85285808941599,100.78164786543532,0.41992353277264716,0.32022024203923327,44.684876541113944,0.11969163359226949,101.54695514379357,146.23183168490752,0.3916924062988594,0.2720007727065899,3.148608142822392,0.0018741715135847572,84.35253897223483,87.50114711505722,0.052084016139915014,0.050209844626330255
565,0.0,0.0,1.4980358032652603,1.4980358032652603,0.014267007650145337,0.007133503825072668,15.181232687488743,0.06777336021200332,61.462694349843,76.64392703733174,0.3421603885595167,0.2743870283475134,54.680165754632256,0.15188934931842293,103.49899822672894,158.1791639813612,0.4393865666148922,0.28749721729646927,0.0,0.0,173.69449700820635,173.69449700820635,0.20677916310500757,0.20677916310500757
566,0.0,0.0,1.6981561524380993,1.6981561524380993,0.0151621085039116,0.0075810542519558,34.57062303288188,0.14061463733612672,76.4504465731819,111.0210696060638,0.45157379502466427,0.3109591576885375,49.246183715167525,0.10259621607326568,101.74803001711155,150.99421373227906,0.3145712786089147,0.21197506253564904,0.0,0.0,185.76268699253004,185.76268699253004,0.22114605594348816,0.22114605594348816
567,0.0,0.0,1.3895117769921572,1.3895117769921572,0.011579264808267976,0.005789632404133988,23.788058843906732,0.11091654421266037,64.01029926896946,87.7983581128762,0.40937726501043464,0.2984607207977743,10.1800448432532,0.02322827692408964,84.77142943955309,94.95147428280629,0.21665514965322863,0.19342687272913897,0.0,0.0,195.68512324017394,195.68512324017394,0.13589244669456524,0.13589244669456524
568,0.0,0.0,1.3135130973382927,1.3135130973382927,0.00912161873151592,0.00456080936575796,8.978264893008854,0.030283829996260024,49.52194445740643,58.50020935041528,0.19732213471370233,0.16703830471744233,11.357452338669013,0.02591482180450271,73.34237231176974,84.69982465043876,0.19326348878572336,0.16734866698122064,0.0,0.0,151.8266367843379,151.8266367843379,0.12049733078122055,0.12049733078122055
569,0.0,0.0,1.4358859587923958,1.4358859587923958,0.012820410346360677,0.0064102051731803385,5.015059044780957,0.01791092515993199,50.69174778782181,55.706806832602766,0.19895288154500987,0.1810419563850779,49.6931173294645,0.15775592803004604,96.23752744746571,145.93064477693022,0.4632718881807308,0.3055159601506848,76.05552314594652,0.0829970986711718,157.8461685531818,233.90169169912832,0.2552498619732551,0.1722527633020833
570,0.0,0.0,1.7844968837410755,1.7844968837410755,0.016110041311551374,0.008055020655775687,16.682489579032083,0.07116538213277575,63.09811662818481,79.78060620721689,0.3403339352093578,0.269168553076582,107.6484132967561,0.28834396418773955,109.93303970374383,217.58145300049995,0.5828074633941963,0.2944634992064567,0.0,0.0,102.7418114783607,102.7418114783607,0.07134848019330604,0.07134848019330604
571,0.0,0.0,1.7448704940671091,1.7448704940671091,0.014540587450559243,0.007270293725279622,14.438502793891764,0.06159281945807003,57.12003878220873,71.5585415761005,0.3052596515647144,0.2436668321066444,71.71980990328554,0.14230121012556654,109.29191477428576,181.0117246775713,0.3591502473761335,0.21684903725056698,1.98854210328894,0.0023673120277249286,264.9941098676782,266.9826519709672,0.3178364904416276,0.31546917841390265
572,0.0,0.0,1.490365557741082,1.490365557741082,0.014341811418738585,0.0071709057093692925,12.190592223135802,0.0556316708595483,61.53493338481819,73.725525607954,0.3364458509886789,0.2808141801291306,30.80616374386888,0.0825165100282202,87.48344809969547,118.28961184356433,0.3168471745809759,0.2343306645527557,0.0,0.0,224.13782006564438,224.13782006564438,0.2223589484778218,0.2223589484778218
573,0.0,0.0,1.5336827079139588,1.5336827079139588,0.01338929348178853,0.006694646740894265,7.5753410133080905,0.026303267407319756,72.61022672977735,80.18556774308544,0.27842211021904667,0.2521188428117269,49.98146072336496,0.1586713038836983,89.84919814290144,139.83065886626642,0.44390685354370285,0.2852355496600046,1.2569644949233083,0.001621085162103473,199.70837576707513,200.96534026199845,0.2591814904172599,0.2575604052551564
574,0.0,0.0,1.6907625255622558,1.6907625255622558,0.01559929711084224,0.00779964855542112,30.12739484042434,0.14645261380761831,74.41594991802484,104.54334475844917,0.5081968147980168,0.3617442009903985,92.2331942749142,0.2104527250320463,91.65048626328966,183.8836805382039,0.4195758583709017,0.20912313333885538,72.87685270209451,0.050608925487565626,201.22657657947138,274.10342928156587,0.19034960366775408,0.13974067818018845
575,0.0,0.0,1.653194587428517,1.653194587428517,0.015252688157822627,0.007626344078911313,15.40922040018096,0.07949201000093352,61.069827003513865,76.47904740369482,0.3945347683523939,0.3150427583514604,15.667015256496192,0.04196521943704337,71.24047769827142,86.9074929547676,0.23278792755741323,0.19082270812036986,0.0,0.0,122.7996161687928,122.7996161687928,0.06091250802023452,0.06091250802023452
576,0.0,0.0,1.7192102957657156,1.7192102957657156,0.013473969579909874,0.006736984789954937,2.110821034149246,0.0071198328532811874,53.29006713075561,55.400888164904856,0.1868680751594013,0.1797482423061201,13.389027268765393,0.030550359839444846,91.49402685430813,104.88305412307352,0.23931649254272727,0.20876613270328245,12.963032478061507,0.020576242028669058,171.66005689351348,184.623089371575,0.2930525228120238,0.27247628078335473
577,0.0,0.0,1.5236593316613747,1.5236593316613747,0.01209253437826488,0.00604626718913244,11.558108447928813,0.04701214745685331,69.98925973603521,81.54736818396402,0.3316906840815997,0.2846785366247464,27.47218487972534,0.054508303332788374,79.32357753593634,106.79576241566167,0.21189635399932877,0.15738805066654035,0.0,0.0,143.89437044945794,143.89437044945794,0.1570275868000037,0.1570275868000037
578,0.0,0.0,1.533605082427825,1.533605082427825,0.015214336135196675,0.007607168067598338,14.820658348661963,0.07057456356505697,63.670500334381536,78.4911586830435,0.37376742230020715,0.3031928587351502,22.0209129048756,0.052430745011608576,86.66538938678481,108.68630229166041,0.25877691021823906,0.20634616520663052,7.330291068125007,0.007999325570374511,160.32698844615402,167.65727951427903,0.1829593328032807,0.17496000723290617
579,0.0,0.0,1.457607947735597,1.457607947735597,0.013592772528486717,0.006796386264243359,15.387188726305938,0.05800725908726445,54.11211783629892,69.49930656260486,0.262001354105058,0.20399409501779356,53.7860153567872,0.18675699776662222,108.6976460305588,162.483661387346,0.5641793798171736,0.3774223820505514,45.73342860682387,0.045370464887722096,206.75847875607434,252.4919073628982,0.2504880033362085,0.20511753844848643
580,0.0,0.0,1.4315181689941263,1.4315181689941263,0.011787302383582589,0.005893651191791294,15.03716989740719,0.0671302227562821,74.17228246517085,89.20945236257805,0.39825648376150913,0.331126261005227,86.3599606177304,0.17991658462027166,93.18945778044721,179.5494183981776,0.37406128832953667,0.19414470370926504,0.0,0.0,189.14978319328287,189.14978319328287,0.09382429721889031,0.09382429721889031
581,0.0,0.0,1.7314544443744708,1.7314544443744708,0.014600558310697422,0.007300279155348711,4.637373338894033,0.016562047638907264,60.29720565035416,64.9345789892482,0.2319092106758864,0.21534716303697912,35.29559563134565,0.08753867964123424,88.25900053432302,123.55459616566867,0.3064350103315195,0.21889633069028527,28.397843776494483,0.03944144968957567,124.18264846606004,152.58049224255453,0.21191735033688128,0.1724759006473056
582,0.0,0.0,1.5026312929998589,1.5026312929998589,0.011329362923411634,0.005664681461705817,4.1126762789548135,0.016320143964106405,52.045477326278046,56.15815360523286,0.2228498158937812,0.20652967192967478,39.238016851110814,0.06617522683223054,97.24588913170089,136.4839059828117,0.23018119064561496,0.16400596381338442,0.0,0.0,236.18737315026203,236.18737315026203,0.2811754442265024,0.2811754442265024
583,0.0,0.0,1.6355041104180867,1.6355041104180867,0.010708657865832711,0.0053543289329163555,6.743431905035558,0.020069737812605827,59.90710765156109,66.65053955659666,0.19836470106129955,0.17829496324869373,9.042035322739745,0.016146491647749544,77.1716208446094,86.21365616734914,0.15395295744169488,0.13780646579394534,2.4142946719285563,0.0026346469634140994,127.33099726908326,129.7452919410118,0.14158712414197716,0.13895247717856307
584,0.0,0.0,1.6384094216361669,1.6384094216361669,0.010565140119677664,0.005282570059838832,3.454152708991172,0.012336259674968472,56.94011815281546,60.39427086180663,0.21569382450645225,0.20335756483148376,11.302616931806435,0.01569807907195338,74.89457580634694,86.19719273815338,0.11971832324743524,0.10402024417548186,20.039444424361683,0.019880401214644527,142.35094577532075,162.39039019968243,0.16110157757905003,0.1412211763644055
585,0.0,0.0,1.7065506340654952,1.7065506340654952,0.017945869762990327,0.008972934881495163,18.984614486993955,0.09416971471723191,60.62341755119497,79.60803203818892,0.39488111130054027,0.30071139658330837,58.236974403530795,0.1559918957237432,121.9708439525434,180.2078183560742,0.4826995134537702,0.326707617730027,0.0,0.0,174.7693739654613,174.7693739654613,0.2253970100745037,0.2253970100745037
586,0.0,0.0,1.6488595022084884,1.6488595022084884,0.012431877199190984,0.006215938599595492,26.357411053527542,0.08367432080484934,62.54091092702585,88.89832198055339,0.28221689517635995,0.19854257437151063,29.66975577884365,0.08830284457989182,88.55160725311205,118.2213630319557,0.3518492947379634,0.2635464501580716,0.0,0.0,213.3670135021723,213.3670135021723,0.10583681225306166,0.10583681225306166
587,0.0,0.0,1.7005286235571808,1.7005286235571808,0.012484039498336446,0.006242019749168223,2.1618704823723336,0.007077552174433235,61.94951609646632,64.11138657883865,0.20988846796643607,0.20281091579200283,21.41554098603753,0.05098938330008936,81.82923192480641,103.24477291084393,0.24582088788296177,0.1948315045828724,0.0,0.0,217.4336229963582,217.4336229963582,0.23727875525396233,0.23727875525396233
588,0.0,0.0,1.721252592746775,1.721252592746775,0.014002253234646383,0.007001126617323192,7.065655530942649,0.0273373577090043,71.7797680924008,78.84542362334345,0.30505669854269785,0.2777193408336936,33.139487836420145,0.08547883767330593,99.27321970074354,132.4127075371637,0.34154071388554125,0.2560618762122353,0.0,0.0,185.40458805221806,185.40458805221806,0.22071974768121197,0.22071974768121197
589,0.0,0.0,1.3180769452310137,1.3180769452310137,0.011245497747010632,0.005622748873505316,6.20005638054804,0.028908993044222016,51.88605641398895,58.086112794536994,0.2708380259269086,0.2419290328826866,5.867283693873105,0.012223507695568969,97.4104057448344,103.27768943870751,0.2151618529973073,0.20293834530173835,3.1480150134534597,0.002810727690583446,191.8566224984164,195.00463751186987,0.17411128349274094,0.1713005558021575
590,0.0,0.0,1.2248154577068207,1.2248154577068207,0.008384153430731213,0.0041920767153656065,7.181336426495391,0.029209800941102284,57.06272061546692,64.24405704196232,0.26131015265083873,0.23210035170973647,4.422926625313027,0.007898083259487548,69.20390949009749,73.62683611541051,0.13147649306323306,0.1235784098037455,0.0,0.0,254.23942291660185,254.23942291660185,0.15133298983131063,0.15133298983131063
591,0.0,0.0,1.2432225620250743,1.2432225620250743,0.010360188016875618,0.005180094008437809,12.962147611391282,0.054008948380797006,47.772728601221104,60.73487621261239,0.25306198421921827,0.19905303583842127,16.621803366097968,0.03792673387105687,74.30006473664709,90.92186810274507,0.20746061174237465,0.16953387787131777,6.855258066821439,0.006120766131090571,104.19716156464334,111.05241963146477,0.09915394609952212,0.09303317996843155
592,0.0,0.0,1.3230844811416427,1.3230844811416427,0.013125838106563915,0.006562919053281957,22.041558886863204,0.13119975527894764,53.84743683594539,75.8889957228086,0.45172021263576545,0.3205204573568178,49.10494982705216,0.13153111560817543,60.43289442159936,109.53784424865151,0.2934049399517451,0.1618738243435697,0.0,0.0,108.24103433882486,108.24103433882486,0.07516738495751726,0.07516738495751726
593,0.0,0.0,1.6341485101412259,1.6341485101412259,0.012645196804664248,0.006322598402332124,17.558538509946874,0.052257555089127605,58.62508077856542,76.18361928851229,0.22673696216819134,0.17447940707906373,42.36821073552598,0.1513150383411642,97.7845575035954,140.15276823912137,0.5005456008540049,0.3492305625128407,0.0,0.0,244.07054546402873,244.07054546402873,0.16949343435001996,0.16949343435001996
594,0.0,0.0,1.6020890395157452,1.6020890395157452,0.015099053447817043,0.007549526723908522,19.33885343767783,0.10168246351159971,60.39192923867832,79.73078267635614,0.41921939304036465,0.317536929528765,46.64800383212781,0.09718334131693294,70.8943270319432,117.54233086407103,0.24487985596681464,0.14769651464988168,20.659476949337826,0.022545064131221832,105.95850863464007,126.6179855839779,0.1381743890301346,0.11562932489891277
595,0.0,0.0,1.3322929737783002,1.3322929737783002,0.010705925682147056,0.005352962841073528,8.48649910081973,0.028625096173399884,64.68511519840688,73.17161429922662,0.24680901648548662,0.2181839203120867,18.85337117589329,0.056111223737777646,65.4595653516284,84.3129365275217,0.25093135871286215,0.19482013497508452,0.0,0.0,234.57690588298667,234.57690588298667,0.25598670284849734,0.25598670284849734
596,0.0,0.0,1.4418297301256773,1.4418297301256773,0.013302595724373808,0.006651297862186904,7.440540958168621,0.0361692963244308,55.41987154204274,62.86041250021136,0.3055714496538052,0.26940215332937445,24.815498894764303,0.054160811079842726,79.46188759449328,104.27738648925757,0.22758953400433204,0.1734287229244893,0.0,0.0,176.65331633124518,176.65331633124518,0.22782669764942334,0.22782669764942334
597,0.0,0.0,1.4659889977027307,1.4659889977027307,0.014979847893192585,0.0074899239465962926,16.862277064143182,0.08196940239514046,53.89077370437117,70.75305076851436,0.34393844123583367,0.26196903884069317,40.26321448501207,0.11583662897473711,67.74902112188387,108.01223560689596,0.31074948736110936,0.19491285838637223,0.0,0.0,101.34715908198872,101.34715908198872,0.12065137985951038,0.12065137985951038
598,0.0,0.0,1.5726458293946892,1.5726458293946892,0.013573431265608924,0.006786715632804462,16.995072028757804,0.08430095252360022,63.55936347718105,80.55443550593886,0.3995755729461253,0.3152746204225251,46.23058212405308,0.09172734548423231,108.94567661511455,155.17625873916762,0.30788940226025324,0.21616205677602093,0.0,0.0,175.33139639611946,175.33139639611946,0.1913338651148129,0.1913338651148129
