Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
175,0.0,0.0,1.4920796431989858,1.4920796431989858,0.013378741077029011,0.006689370538514506,18.416093988370125,0.0922394784082414,56.90891004821501,75.32500403658514,0.37727539226401413,0.2850359138557727,65.51637938103153,0.16292642046081626,74.75873520876324,140.44953629556915,0.3488367720525012,0.18591035159168492,7.612644570381489,0.00573267460767892,123.55823071070618,173.72663513275873,0.09877775575081489,0.09304508114313598,5.119161019707098,0.0035860146883775583,209.22337728454403,214.34253830425115,0.15014872314900396,0.1465627084606264,0.876953125
176,0.0,0.0,1.349250473800091,1.349250473800091,0.011727715300509227,0.005863857650254613,24.38174481372226,0.1096886091852872,61.227236856047504,85.60898166976978,0.38513774157134284,0.2754491323860556,56.19416100035917,0.14691386579398322,83.34274005768903,135.3259646249541,0.36480490482310757,0.2178910390291243,0.03880647893995046,3.294011553054371e-05,137.95354448664554,180.4190126950623,0.11713208998351662,0.11709914986798609,23.386053349955805,0.016674664359220746,164.6974819766754,188.0835353266312,0.13410684462810996,0.1174321802688892,0.83984375
177,0.0,0.0,1.5238416224814564,1.5238416224814564,0.013123429438662172,0.006561714719331086,13.784403549422594,0.056110080613330234,57.863558271814014,71.6479618212366,0.29164649011881194,0.2355364095054817,40.8863679073468,0.10866086724605516,93.91858753703607,144.692629859254,0.35826179035630085,0.2496009231102457,11.399953002110124,0.011696891021065145,135.99438455903658,164.5625275956467,0.15123356238887128,0.13953667136780615,6.011058706454933,0.005055434891878804,181.2811243577627,187.29218306421765,0.157516917314788,0.15246148242290922,0.865234375
178,0.0,0.0,1.6139047707742455,1.6139047707742455,0.014502318456223805,0.007251159228111903,18.76298273663997,0.08430074554672873,63.86947423609459,82.63245697273456,0.3712617459033572,0.28696100035662847,60.96156447155366,0.16797526212926356,76.95374753309964,147.0132978957544,0.3800158491081847,0.21204058697892111,6.15339033860558,0.005183764627793347,122.64541676337062,142.250521105185,0.10850322563942885,0.1033194610116355,1.6046592639386654,0.0014081288719066983,130.9868851804432,132.59154444438187,0.11635241580481147,0.11494428693290477,0.869140625
179,0.0,0.0,1.7315290612145477,1.7315290612145477,0.01570709006712357,0.007853545033561785,28.246456519460246,0.12411139094083137,68.51120822645852,96.75766474591876,0.4251410561012944,0.30102966516046303,96.20880301800361,0.25909222910584956,83.28801902830584,185.74418650671873,0.4833885287263326,0.22429629962048309,16.15189008072259,0.017742345335076067,132.3257724478804,179.57734818715082,0.16309806158670345,0.14535571625162738,6.5082986929206825,0.005650144364858687,225.58563495426375,232.09393364718443,0.20149109516761188,0.19584095080275318,0.857421875
180,0.0,0.0,1.566241562576524,1.566241562576524,0.01501292871070652,0.00750646435535326,26.27084897697336,0.130825517510657,63.35878548908129,89.62963446605465,0.4463442853936859,0.3155187678830289,54.20118091700936,0.17351681854217305,78.142273175476,140.20145095865632,0.4236773944865049,0.2501605759443318,17.00766711455543,0.011781027993877867,150.7915002306534,241.05254091703395,0.11623267756407846,0.10445164957020059,20.61055465148309,0.014276709420698166,206.37142411156128,226.98197876304437,0.1572279741778751,0.14295126475717693,0.837890625
181,0.0,0.0,1.5383996912290279,1.5383996912290279,0.013617503994239144,0.006808751997119572,23.03369470251103,0.10035118686521212,57.069003683877064,80.10269838638811,0.34898443163370774,0.2486332447684956,46.19218557652305,0.13576124092128777,86.98763597118024,142.75558441535102,0.3914224367894223,0.2556611958681345,2.2408896151643534,0.0020145691258375413,150.28426005829573,201.29185651854576,0.13712074676349748,0.13510617763765992,0.7143852194874651,0.0004446244362594404,165.64979296195327,166.3641781814407,0.10354298622073616,0.1030983617844767,0.826171875
182,0.0,0.0,1.5522733263464528,1.5522733263464528,0.01217349746505654,0.00608674873252827,16.203572289452886,0.06378537427592007,61.403403948574066,77.60697623802695,0.3054999192361506,0.24171454496023054,50.81929700549594,0.11831762811467036,92.9843182114516,155.42368031495877,0.3348039754454669,0.21648634733079652,1.958827594819013,0.0019202306671191475,120.87722585022824,167.537125484306,0.12041568001029718,0.11849544934317803,11.957306634634733,0.006959758610478178,185.9796262152939,197.93693284992864,0.11520932889215096,0.10824957028167279,0.861328125
183,0.0,0.0,1.5306984313437908,1.5306984313437908,0.014416962656632488,0.007208481328316244,18.79134764523033,0.08953067663006639,57.45794677727021,76.24929442250055,0.36328692604143153,0.27375624941136517,76.07740793510709,0.2225189525236831,91.08615156497267,193.71648483359627,0.48893700731518963,0.26641805479150654,2.0885209630553923,0.0018441415440293208,151.97396719189643,168.22321864510948,0.1360355197811517,0.13419137823712238,13.768188131145305,0.01139733938864425,133.34448681293378,147.1126749440791,0.12178022763329971,0.11038288824465546,0.83984375
184,0.0,0.0,1.49180080416241,1.49180080416241,0.012565195994305972,0.006282597997152986,25.801759811886495,0.109086478121451,67.583850801579,93.3856106134655,0.39482219210300123,0.28573571398155023,69.35383564301624,0.17228041192412527,79.54505843897684,152.54149498311418,0.36987662714910846,0.19759621522498316,4.725128024613316,0.004275281728584095,133.28807603843754,154.52726243912724,0.1248739349623011,0.120598653233717,14.451872281380929,0.011411791322538459,220.63401352734812,235.08588580872905,0.18563346115227186,0.1742216698297334,0.861328125
185,0.0,0.0,1.4568630585547901,1.4568630585547901,0.011604924038605115,0.005802462019302557,28.063331916186087,0.11395499074859848,64.86682133767118,92.93015325385727,0.3773555750948174,0.2634005843462189,52.85460827924402,0.1348591184783366,82.79815008573362,141.2249890120141,0.3461195155511111,0.21126039707277447,4.129290959968859,0.0031479307898632223,157.26512847294813,194.2820226989582,0.12303769997569028,0.11988976918582706,8.874888053063202,0.005108791959475654,205.75655151397316,214.63143956703635,0.12355168495137202,0.11844289299189636,0.85546875
186,0.0,0.0,1.4727697162919895,1.4727697162919895,0.013068921590168923,0.0065344607950844616,29.35592019470465,0.13431810968348562,63.1795410067737,92.53546120147834,0.4233963079622395,0.28907819827875386,81.65316882622702,0.1924628435198575,77.77010328154422,143.3105816796646,0.37577300078091075,0.1833101572610532,5.250546569194077,0.0053689761198959475,122.75569862620462,170.364504257788,0.13089351072209063,0.12552453460219468,40.273390683765506,0.03559781298420648,169.53177749523334,209.80516817899885,0.18544763709122308,0.1498498241070166,0.865234375
